Route_ID,stop,type,lat,lon,zone_id
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,FL,Dropoff,30.37173,-97.966849,A-8.2E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,FO,Dropoff,30.375373,-97.975182,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,FR,Dropoff,30.370599,-97.975608,A-8.2B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,FV,Dropoff,30.356489,-97.991026,A-8.1H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,FY,Dropoff,30.354378,-97.990667,A-8.1H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,GG,Dropoff,30.376466,-97.972956,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,GI,Dropoff,30.383382,-97.968866,A-8.2D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,GU,Dropoff,30.356658,-97.983595,A-8.1J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,HC,Dropoff,30.353116,-97.980431,A-7.3J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,HD,Dropoff,30.359338,-97.992338,A-8.2H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,HJ,Dropoff,30.379769,-97.973823,A-8.1D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,HW,Dropoff,30.360841,-97.991877,A-8.2H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ID,Dropoff,30.35573,-97.99225,A-8.1H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,IF,Dropoff,30.376603,-97.971908,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,IG,Dropoff,30.382203,-97.968707,A-8.2D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,IM,Dropoff,30.370672,-97.971163,A-8.2E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,IT,Dropoff,30.352705,-97.987982,A-8.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,IY,Dropoff,30.366662,-97.978937,A-8.1G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,JG,Dropoff,30.354698,-97.992099,A-8.1H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,JH,Dropoff,30.370975,-97.970423,A-8.2E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,JX,Dropoff,30.379038,-97.971963,A-8.1D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,KE,Dropoff,30.390112,-97.96127,A-8.2D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,KN,Dropoff,30.367328,-97.984245,A-8.3G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,KR,Dropoff,30.35039,-97.978512,A-7.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,KT,Dropoff,30.374418,-97.978755,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,KV,Dropoff,30.362878,-97.982836,A-8.3G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,KW,Dropoff,30.376404,-97.97408,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,LF,Dropoff,30.348064,-97.982257,A-7.3J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,LH,Dropoff,30.351426,-97.981709,A-7.3J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,LO,Dropoff,30.358239,-97.989822,A-8.2H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,LU,Dropoff,30.351939,-97.985443,A-8.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ME,Dropoff,30.354915,-97.989544,A-8.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,MK,Dropoff,30.360675,-97.983281,A-8.3H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,MM,Dropoff,30.360121,-97.986224,A-8.3H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,MY,Dropoff,30.367257,-97.974223,A-8.1E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,NB,Dropoff,30.389707,-97.963327,A-8.2D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,NC,Dropoff,30.350045,-97.982104,A-7.3J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,NE,Dropoff,30.364606,-97.983292,A-8.3G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,NJ,Dropoff,30.355159,-97.988456,A-8.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,NM,Dropoff,30.38014,-97.972892,A-8.1D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,NQ,Dropoff,30.377199,-97.975577,A-8.3C
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,NS,Dropoff,30.363837,-97.985553,A-8.3G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,OC,Dropoff,30.383378,-97.975544,A-8.1C
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,OD,Dropoff,30.374645,-97.975989,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,OO,Dropoff,30.353418,-97.990301,A-8.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,OS,Dropoff,30.368391,-97.971298,A-8.1E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,OT,Dropoff,30.361226,-97.984452,A-8.3H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,OY,Dropoff,30.388249,-97.965151,A-8.2D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,OZ,Dropoff,30.377379,-97.976601,A-8.2C
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,PJ,Dropoff,30.369572,-97.977735,A-8.2B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,PM,Dropoff,30.373359,-97.96885,A-8.2E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,PP,Dropoff,30.376489,-97.975579,A-8.3C
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,PS,Dropoff,30.364312,-97.984522,A-8.3G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,PW,Dropoff,30.352989,-97.983454,A-8.3J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,QB,Dropoff,30.379677,-97.971099,A-8.1D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,QN,Dropoff,30.3786,-97.972641,A-8.3C
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,QU,Dropoff,30.360381,-97.993446,A-8.2H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,QW,Dropoff,30.363141,-97.983314,A-8.3G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,RB,Dropoff,30.368266,-97.979669,A-8.2B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,RE,Dropoff,30.380276,-97.973574,A-8.1D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,RF,Dropoff,30.372084,-97.974884,A-8.2B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,RJ,Dropoff,30.371459,-97.969262,A-8.2E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,RM,Dropoff,30.352578,-97.980406,A-7.3J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,RO,Dropoff,30.358672,-97.981292,A-8.1J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,RV,Dropoff,30.371258,-97.969737,A-8.2E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,RX,Dropoff,30.365286,-97.981047,A-8.2G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,SA,Dropoff,30.359623,-97.986696,A-8.3H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,SE,Dropoff,30.374851,-97.97397,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,SG,Dropoff,30.371582,-97.97554,A-8.2B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,SI,Dropoff,30.372015,-97.972405,A-8.3E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,SJ,Dropoff,30.385351,-97.9654,A-8.2D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,SK,Dropoff,30.379338,-97.96878,A-8.3D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ST,Dropoff,30.373438,-97.967729,A-8.2E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,SV,Dropoff,30.378976,-97.972515,A-8.1D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,SW,Dropoff,30.372731,-97.973852,A-8.2B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,SY,Dropoff,30.361202,-97.993452,A-8.2H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,SZ,Dropoff,30.373428,-97.972346,A-8.2B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,TD,Dropoff,30.372952,-97.968802,A-8.2E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,TE,Dropoff,30.364961,-97.98215,A-8.2G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,TJ,Dropoff,30.350522,-97.983343,A-7.3J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,TL,Dropoff,30.367889,-97.977746,A-8.1G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,TP,Dropoff,30.357391,-97.980264,A-8.1J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,TY,Dropoff,30.368236,-97.976899,A-8.1G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,UB,Station,30.445236,-97.709418,nan
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,UN,Dropoff,30.358586,-97.988004,A-8.2H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,UP,Dropoff,30.35188,-97.980534,A-7.3J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,UR,Dropoff,30.372853,-97.97316,A-8.2B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,UT,Dropoff,30.35695,-97.991378,A-8.1H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,VA,Dropoff,30.375498,-97.973049,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,VB,Dropoff,30.38193,-97.977123,A-8.2C
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,VG,Dropoff,30.372446,-97.976926,A-8.2B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,VI,Dropoff,30.382893,-97.974615,A-8.1C
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,VM,Dropoff,30.378335,-97.970332,A-8.3D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,VR,Dropoff,30.375806,-97.97306,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,VS,Dropoff,30.361685,-97.981826,A-8.3G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,VY,Dropoff,30.380707,-97.975212,A-8.1C
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,WC,Dropoff,30.354612,-97.985831,A-8.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,WM,Dropoff,30.368921,-97.982133,A-8.2G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,WR,Dropoff,30.379594,-97.972084,A-8.1D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,WT,Dropoff,30.389484,-97.962433,A-8.2D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,WZ,Dropoff,30.366837,-97.975565,A-8.1G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XE,Dropoff,30.374233,-97.976032,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XG,Dropoff,30.366778,-97.9778,A-8.1G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XH,Dropoff,30.374688,-97.978088,A-8.3B
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XI,Dropoff,30.351433,-97.979919,A-7.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XL,Dropoff,30.354041,-97.987349,A-8.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XM,Dropoff,30.367471,-97.981851,A-8.2G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XN,Dropoff,30.363496,-97.985275,A-8.3G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XS,Dropoff,30.381758,-97.968679,A-8.2D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XT,Dropoff,30.360145,-97.985039,A-8.3H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XU,Dropoff,30.35989,-97.980811,A-8.1J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,XV,Dropoff,30.36289,-97.987046,A-8.3G
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,YA,Dropoff,30.378063,-97.976185,A-8.3C
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,YE,Dropoff,30.381533,-97.972938,A-8.1D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,YI,Dropoff,30.352761,-97.983762,A-8.3J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,YN,Dropoff,30.384681,-97.968016,A-8.2D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,YU,Dropoff,30.36089,-97.985527,A-8.3H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ZD,Dropoff,30.372239,-97.96988,A-8.3E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ZG,Dropoff,30.359377,-97.98456,A-8.3H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ZJ,Dropoff,30.379758,-97.969675,A-8.3D
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ZL,Dropoff,30.349623,-97.980647,A-7.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ZQ,Dropoff,30.356773,-97.990848,A-8.1H
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ZR,Dropoff,30.369143,-97.967465,A-8.2E
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ZU,Dropoff,30.354491,-97.98887,A-8.2J
RouteID_00930ddc-25f9-4371-a437-1e37c9d0a80d,ZW,Dropoff,30.374287,-97.971799,A-8.2B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,AL,Dropoff,30.462319,-97.813181,G-6.2H
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,AO,Dropoff,30.48141,-97.81722,G-6.1C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,AV,Dropoff,30.4943,-97.797922,G-7.3A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,BF,Dropoff,30.490277,-97.795238,G-6.2A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,BI,Dropoff,30.493266,-97.792553,G-7.1A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,BK,Dropoff,30.493912,-97.799197,G-7.3B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,BM,Dropoff,30.475967,-97.809596,G-6.2C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,BQ,Dropoff,30.476517,-97.814991,G-6.2C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,BR,Dropoff,30.496441,-97.794487,G-7.2A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,BV,Dropoff,30.45663,-97.81658,G-6.3J
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,CH,Dropoff,30.479619,-97.817597,G-6.1C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,CI,Dropoff,30.474233,-97.815413,G-6.2E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,CR,Dropoff,30.481819,-97.815231,G-6.1C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,CS,Dropoff,30.495194,-97.791825,G-7.1A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,CT,Dropoff,30.491192,-97.79324,G-6.1A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,CZ,Dropoff,30.490298,-97.810403,G-6.2B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,DA,Dropoff,30.480428,-97.827303,G-6.2D
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,DD,Dropoff,30.499717,-97.788361,G-7.3C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,DF,Dropoff,30.495751,-97.79941,G-7.3B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,DK,Dropoff,30.489977,-97.791573,G-7.2E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,DL,Dropoff,30.494957,-97.789417,G-7.1A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,DN,Dropoff,30.47836,-97.810258,G-6.1B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,DO,Dropoff,30.501907,-97.788502,G-7.2C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,EB,Dropoff,30.50118,-97.794001,G-7.1B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,EI,Dropoff,30.49272,-97.789945,G-7.1D
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,EJ,Dropoff,30.500627,-97.78745,G-7.3C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,EK,Dropoff,30.48919,-97.79448,G-7.2E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,EL,Dropoff,30.49271,-97.792675,G-7.1A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,EO,Dropoff,30.489293,-97.791525,G-7.2E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,ES,Dropoff,30.500966,-97.793548,G-7.1B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,EU,Dropoff,30.480597,-97.806866,G-6.2B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,FB,Dropoff,30.491542,-97.796454,G-6.2A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,FF,Dropoff,30.480234,-97.820917,G-6.3C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,FU,Dropoff,30.479218,-97.82303,G-6.2D
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,FW,Dropoff,30.472688,-97.824126,G-6.1E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,FX,Dropoff,30.495357,-97.796186,G-7.2B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,GC,Dropoff,30.501231,-97.788343,G-7.3C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,GJ,Dropoff,30.491952,-97.798941,G-7.3B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,GK,Dropoff,30.478781,-97.816133,G-6.1C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,GL,Dropoff,30.460312,-97.808269,G-6.1H
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,GS,Dropoff,30.480228,-97.805643,nan
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,GV,Dropoff,30.460443,-97.810123,G-6.1H
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,GX,Dropoff,30.473318,-97.810123,G-6.2C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,HK,Dropoff,30.481439,-97.815088,G-6.1C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,HR,Dropoff,30.482074,-97.818186,G-6.1C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,HS,Dropoff,30.497041,-97.790987,G-7.2D
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,HU,Dropoff,30.489348,-97.788406,G-7.1E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,HV,Dropoff,30.481511,-97.80836,G-6.1B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,HZ,Dropoff,30.493012,-97.79326,G-7.1A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,IG,Dropoff,30.479755,-97.81552,G-6.1C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,IJ,Dropoff,30.472259,-97.820501,G-6.1E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,IQ,Dropoff,30.463047,-97.807913,G-6.2G
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,JA,Dropoff,30.464916,-97.816949,G-6.3G
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,JE,Dropoff,30.476698,-97.810026,G-6.2C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,JF,Dropoff,30.47235,-97.814675,G-6.2E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,JZ,Dropoff,30.500974,-97.794386,G-7.1B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,KF,Dropoff,30.495346,-97.79408,G-7.2A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,KJ,Dropoff,30.489226,-97.79368,G-7.2E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,KL,Station,30.445236,-97.709418,nan
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,KM,Dropoff,30.493904,-97.795239,G-7.2A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,KN,Dropoff,30.49538,-97.798044,G-7.2B
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,KU,Dropoff,30.455559,-97.815477,G-6.3J
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,KW,Dropoff,30.490078,-97.799612,G-6.3A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,KX,Dropoff,30.457881,-97.816754,G-6.3J
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,KY,Dropoff,30.489991,-97.79726,G-6.3A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,LB,Dropoff,30.470947,-97.820523,G-6.1E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,LE,Dropoff,30.491838,-97.800601,G-6.3A
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,LG,Dropoff,30.500537,-97.790362,G-7.1C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,LO,Dropoff,30.467481,-97.814556,G-6.3E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,LR,Dropoff,30.453319,-97.8155,G-6.3J
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,LW,Dropoff,30.46906,-97.82334,G-6.1E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,MA,Dropoff,30.463973,-97.81607,G-6.3G
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,MD,Dropoff,30.462822,-97.81224,G-6.2H
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,MJ,Dropoff,30.458014,-97.804548,G-6.1H
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,MM,Dropoff,30.503284,-97.786625,G-7.2C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,MO,Dropoff,30.471946,-97.822436,G-6.1E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,MR,Dropoff,30.474496,-97.817896,G-6.1E
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,MW,Dropoff,30.459741,-97.8154,G-6.3H
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,MY,Dropoff,30.460362,-97.816575,G-6.3H
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,NE,Dropoff,30.499176,-97.791322,G-7.1C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,NO,Dropoff,30.479022,-97.817347,G-6.1C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,NQ,Dropoff,30.501379,-97.789294,G-7.3C
RouteID_024a44ee-5a90-48d3-8f80-d8e7b124971e,NR,Dropoff,30.500503,-97.791968,G-7.1C
